04-002; Warszawa; ul. Lubomira
04-003; Warszawa; ul. Dobrowoja
04-004; Warszawa; ul. Modrzewiowa
04-005; Warszawa; ul. Siennicka od 2 do 14, od 1 do 11
04-007; Warszawa; ul. Grenadierów od 42 do ostatniego, od 65 do ostatniego
04-008; Warszawa; Al. Waszyngtona Jerzego od 104 do 106, od 43 do 51
04-009; Warszawa; ul. Zbaraska od 26 do ostatniego, od 5 do ostatniego
04-010; Warszawa; ul. Międzyborska od 64 do ostatniego
04-011; Warszawa; ul. Suchodolska od 2 do 8, od 1 do 9
04-013; Warszawa; ul. Międzyborska od 79 do ostatniego
04-014; Warszawa; ul. Zbaraska od 2 do 24, od 1 do 3
04-015; Warszawa; Al. Waszyngtona Jerzego od 72 do 102, od 35 do 41
04-016; Warszawa; ul. Suchodolska od 10 do ostatniego, od 11 do ostatniego
04-017; Warszawa; ul. Kinowa od 14 do ostatniego
04-019; Warszawa; ul. Kinowa od 10 do 12
04-020; Warszawa; ul. Rozłucka od 16 do ostatniego, od 9 do ostatniego
04-022; Warszawa; ul. Sygietyńskiego Tadeusza
04-022; Warszawa; ul. Walewska
04-023; Warszawa; ul. Wąwolnicka
04-024; Warszawa; ul. Międzyborska od 60 do 62
04-025; Warszawa; ul. Międzyborska od 65 do 77
04-026; Warszawa; Poczta Warszawa 050, ul. Stanów Zjednoczonych 51
04-026; Warszawa; Skrytki Pocztowe Poczta Warszawa 050, ul. Stanów Zjednoczonych 51
04-026; Warszawa; ul. Ostrobramska od 124 do ostatniego
04-027; Warszawa; ul. Międzyborska od 52 do 58, od 49 do 63
04-028; Warszawa; Al. Stanów Zjednoczonych od 37 do ostatniego
04-028; Warszawa; ul. Bełchatowska
04-028; Warszawa; ul. Turbinowa
04-029; Warszawa; ul. Rozłucka od 2 do 14, od 1 do 7
04-030; Warszawa; Al. Waszyngtona Jerzego od 5 do 33
04-030; Warszawa; ul. Kinowa od 2 do 8, od 1 do ostatniego
04-031; Warszawa; ul. Wzorcowa od 20 do ostatniego, od 17 do ostatniego
04-032; Warszawa; ul. Tarczowa od 28 do ostatniego, od 27 do ostatniego
04-033; Warszawa; ul. Wzorcowa od 2 do 18, od 1 do 15
04-034; Warszawa; ul. Tarczowa od 2 do 26, od 1 do 25
04-035; Warszawa; ul. Attykowa
04-035; Warszawa; ul. Motorowa
04-035; Warszawa; ul. Ostrzycka
04-036; Warszawa; Al. Stanów Zjednoczonych od 28 do ostatniego
04-036; Warszawa; ul. Fundamentowa od 2 do 50, od 1 do 41
04-038; Warszawa; ul. Międzyborska od 39 do 47
04-039; Warszawa; ul. Opinogórska
04-040; Warszawa; ul. Międzyborska od 50A do 50A
04-041; Warszawa; ul. Międzyborska od 2 do 50, od 1 do 37
04-041; Warszawa; ul. Ostrobramska od 101 do ostatniego
04-042; Warszawa; ul. Kardynała Kakowskiego Aleksandra
04-042; Warszawa; ul. Nasypowa
04-043; Warszawa; Poczta Warszawa 127, ul. Ostrzycka 2/4
04-044; Warszawa; ul. Bracławska
04-044; Warszawa; ul. Cyrklowa
04-045; Warszawa; ul. Kwarciana
04-045; Warszawa; ul. Żymirskiego Franciszka
04-046; Warszawa; ul. Gromadzka
04-046; Warszawa; ul. Kapelanów Armii Krajowej
04-047; Warszawa; ul. Busolowa
04-048; Warszawa; ul. Kompasowa
04-049; Warszawa; ul. Lechitów
04-050; Warszawa; ul. Latyczowska
04-051; Warszawa; ul. Poligonowa
04-052; Warszawa; ul. Grenadierów od 1 do 37
04-053; Warszawa; ul. 1 Praskiego Pułku
04-055; Warszawa; ul. Ramowa
04-057; Warszawa; ul. Fundamentowa od 52 do ostatniego, od 43 do ostatniego
04-058; Warszawa; ul. Spalinowa
04-059; Warszawa; ul. Świętosławska
04-060; Warszawa; ul. Cyraneczki
04-062; Warszawa; ul. Grenadierów od 2 do 30
04-063; Warszawa; ul. Białowieska
04-064; Warszawa; ul. Dobrzyniecka od 2 do 44, od 1 do 17
04-065; Warszawa; ul. Krypska od 2 do 18, od 1 do 7
04-066; Warszawa; ul. Czapelska od 2 do 16, od 1 do 7
04-067; Warszawa; ul. Stocka
04-068; Warszawa; ul. Chroszczewska
04-069; Warszawa; ul. Męcińska od 2 do 14, od 1 do 7
04-072; Warszawa; ul. Kirasjerów
04-073; Warszawa; ul. Grenadierów od 32 do 40, od 39 do 63
04-074; Warszawa; Al. Waszyngtona Jerzego od 108 do 124, od 53 do 73
04-076; Warszawa; Al. Waszyngtona Jerzego od 126 do ostatniego, od 75 do ostatniego
04-077; Warszawa; ul. Grochowska od 207 do 223
04-078; Warszawa; ul. Garibaldiego Józefa
04-079; Warszawa; ul. Kruszewskiego Ignacego od 6 do ostatniego, od 7A do ostatniego
04-080; Warszawa; ul. Męcińska od 16 do ostatniego, od 9 do ostatniego
04-081; Warszawa; ul. Czapelska od 18 do ostatniego, od 9 do ostatniego
04-081; Warszawa; ul. Ostrołęcka od 6 do ostatniego, od 7 do ostatniego
04-082; Warszawa; ul. Krypska od 20 do 42, od 9 do 39
04-083; Warszawa; ul. Igańska od 26 do ostatniego, od 17 do ostatniego
04-085; Warszawa; ul. Korytnicka od 2 do 38, od 1 do ostatniego
04-086; Warszawa; ul. Kruszewskiego Ignacego od 2 do 4, od 1 do 7
04-087; Warszawa; ul. Igańska od 2 do 24, od 1 do 15
04-088; Warszawa; ul. Majdańska od 2 do 20, od 1 do 21
04-089; Warszawa; ul. Szczawnicka
04-090; Warszawa; ul. Kutnowska
04-091; Warszawa; ul. Darłowska
04-092; Warszawa; ul. Budrysów od 26 do ostatniego
04-092; Warszawa; ul. Zgierska
04-101; Warszawa; ul. Zagójska od 2 do 22, od 15 do ostatniego
04-102; Warszawa; ul. Ostrołęcka od 2 do 4, od 1 do 5
04-105; Warszawa; ul. Krypska od 44 do ostatniego, od 41 do ostatniego
04-106; Warszawa; ul. Dobrzyniecka od 46 do ostatniego, od 19 do ostatniego
04-109; Warszawa; ul. Korytnicka od 40 do ostatniego
04-110; Warszawa; ul. Majdańska od 22 do ostatniego, od 23 do ostatniego
04-111; Warszawa; ul. Grochowska od 161 do 205
04-112; Warszawa; ul. Karczewska
04-113; Warszawa; ul. Łukowska od 2 do 8, od 1 do 5
04-116; Warszawa; ul. Filomatów
04-118; Warszawa; ul. Ostrobramska od 90 do 122, od 89 do 99
04-119; Warszawa; ul. Budrysów od 2 do 24, od 1 do ostatniego
04-120; Warszawa; ul. Gedymina
04-121; Warszawa; ul. Znicza
04-123; Warszawa; ul. Łukiska
04-124; Warszawa; ul. Perkuna od 66 do ostatniego
04-125; Warszawa; ul. Generała Fieldorfa Emila od 40 do ostatniego, od 37 do ostatniego
04-127; Warszawa; ul. Zagójska od 24 do ostatniego
04-128; Warszawa; ul. Omulewska
04-129; Warszawa; ul. Sulejkowska od 33 do ostatniego
04-131; Warszawa; ul. Okuniewska
04-133; Warszawa; ul. Łukowska od 10 do ostatniego, od 7 do ostatniego
04-134; Warszawa; ul. Bełżecka
04-136; Warszawa; ul. Mlądzka
04-137; Warszawa; ul. Gdecka
04-138; Warszawa; ul. Pustelnicka od 42 do ostatniego, od 35 do ostatniego
04-139; Warszawa; ul. Grochowska od 131 do 159
04-141; Warszawa; Poczta Warszawa 044, Pl. Szembeka 1
04-142; Warszawa; Pl. Szembeka Piotra
04-143; Warszawa; ul. Kordeckiego Augustyna od 2 do 14, od 1 do 19
04-144; Warszawa; Pl. 1831 Roku
04-145; Warszawa; ul. Zaliwskiego Józefa
04-146; Warszawa; ul. Domeyki Ignacego
04-147; Warszawa; ul. Stoczkowska
04-148; Warszawa; ul. Grochowska od 111 do 129
04-149; Warszawa; ul. Komorska od 56 do ostatniego, od 51 do ostatniego
04-151; Warszawa; ul. Pustelnicka od 24 do 30, od 21 do 29
04-152; Warszawa; ul. Kawcza od 60 do ostatniego, od 37 do 39
04-154; Warszawa; ul. Kawcza od 41 do ostatniego, od 46 do 58
04-155; Warszawa; ul. Pustelnicka od 32 do 40, od 31 do 33
04-156; Warszawa; ul. Jarocińska od 30 do ostatniego, od 27 do ostatniego
04-157; Warszawa; ul. Sulejkowska od 34 do ostatniego, od 21 do 31
04-158; Warszawa; ul. Zamieniecka
04-160; Warszawa; ul. Zagójska od 1 do 13
04-161; Warszawa; ul. Komorska od 2 do 54, od 1 do 49
04-163; Warszawa; ul. Ostrobramska od 80 do 88, od 85 do 87
04-164; Warszawa; ul. Perkuna od 2 do 12, od 1 do ostatniego
04-167; Warszawa; ul. Kawcza od 2 do 44, od 1 do 35
04-169; Warszawa; ul. Sulejkowska od 2 do 32, od 1 do 19
04-170; Warszawa; ul. Pustelnicka od 2 do 22, od 1 do 19
04-171; Warszawa; ul. Jarocińska od 2 do 28, od 1 do 25
04-172; Warszawa; ul. Grochowska od 91 do 109
04-173; Warszawa; ul. Osiecka
04-174; Warszawa; ul. Tarnowiecka
04-175; Warszawa; ul. Ostrobramska od 62 do 78, od 57 do 83
04-180; Warszawa; ul. Perkuna od 52 do 64
04-183; Warszawa; ul. Perkuna od 14 do 50
04-185; Warszawa; ul. Witolińska
04-186; Warszawa; ul. Grochowska od 1 do 89
04-187; Warszawa; ul. Dęblińska
04-187; Warszawa; ul. Rodziewiczówny Marii
04-188; Warszawa; ul. Styrska
04-189; Warszawa; ul. Roztocka
04-190; Warszawa; ul. Jubilerska
04-190; Warszawa; ul. Mglista
04-191; Warszawa; ul. Kokoryczki
04-192; Warszawa; ul. Lotnicza
04-193; Warszawa; ul. Ostrobramska od 2 do 60, od 1 do 55
04-194; Warszawa; ul. Zarośla
04-196; Warszawa; ul. Faszynowa
04-202; Warszawa; ul. Marsa od 2 do 26, od 1 do 23
04-203; Warszawa; ul. Murmańska
04-204; Warszawa; ul. Jordanowska
04-205; Warszawa; ul. Naddnieprzańska
04-206; Warszawa; ul. Kresowa
04-207; Warszawa; ul. Tarnobrzeska
04-208; Warszawa; ul. Makowska od 2 do 34, od 1 do 35
04-210; Warszawa; ul. Ludwisarska
04-211; Warszawa; ul. Osada Ojców
04-212; Warszawa; ul. Gorzelnicza
04-213; Warszawa; ul. Rożnowska
04-214; Warszawa; ul. Cukrownicza
04-215; Warszawa; ul. Metalowców
04-216; Warszawa; ul. Biskupia
04-217; Warszawa; ul. Grochowska od 2 do 36
04-218; Warszawa; ul. Czechowicka
04-219; Warszawa; ul. Pabianicka
04-221; Warszawa; ul. Zawierciańska
04-222; Warszawa; ul. Bakaliowa
04-223; Warszawa; ul. Kicińskiego Brunona
04-224; Warszawa; ul. Morgowa od 2 do 8, od 1 do 7
04-226; Warszawa; ul. Morgowa od 10 do ostatniego, od 9 do ostatniego
04-227; Warszawa; ul. Łozinowa
04-228; Warszawa; ul. Tytoniowa
04-230; Warszawa; ul. Torowa
04-231; Warszawa; ul. Goździków
04-232; Warszawa; ul. Rezedowa
04-233; Warszawa; ul. Stepowa
04-234; Warszawa; ul. Bluszczowa
04-235; Warszawa; ul. Rekrucka
04-237; Warszawa; ul. Optyczna
04-238; Warszawa; ul. Szpacza
04-239; Warszawa; ul. Młodnicka
04-240; Warszawa; ul. Okularowa
04-241; Warszawa; ul. Rafii od 8 do ostatniego, od 11 do ostatniego
04-242; Warszawa; ul. Marsa od 56 do 74, od 61 do 93
04-243; Warszawa; ul. Niepołomicka od 2 do 6, od 1 do 9
04-244; Warszawa; ul. Lakowa
04-246; Warszawa; ul. Marsa od 28 do 54, od 25 do 59
04-247; Warszawa; ul. Chełmżyńska od 2 do 128, od 1 do 119
04-248; Warszawa; ul. Wał Kościuszkowski
04-252; Warszawa; ul. Izdebnicka
04-253; Warszawa; ul. Mirska
04-254; Warszawa; ul. Szeroka od 2 do 48, od 1 do 25
04-255; Warszawa; ul. Rafii od 2 do 6, od 1 do 9
04-256; Warszawa; ul. Niepołomicka od 8 do ostatniego, od 11 do ostatniego
04-257; Warszawa; ul. Babie Lato
04-258; Warszawa; ul. Szymańskiego Józefa
04-259; Warszawa; ul. Lotosu
04-260; Warszawa; ul. Jedwabnicka
04-261; Warszawa; ul. Karla
04-262; Warszawa; ul. Toporowska
04-263; Warszawa; ul. Poświętna
04-266; Warszawa; ul. Świetlicka
04-267; Warszawa; ul. Koniecpolska
04-268; Warszawa; ul. Podhalańska od 2 do 20, od 1 do 17
04-269; Warszawa; ul. Agrarna
04-270; Warszawa; ul. Oraczy
04-271; Warszawa; ul. Szkutników
04-271; Warszawa; ul. Traczy
04-272; Warszawa; ul. Kołodziejska
04-273; Warszawa; ul. Gontarska
04-274; Warszawa; ul. Stelmachów od 2 do 28, od 1 do 27
04-275; Warszawa; ul. Chłopickiego Józefa od 48 do ostatniego, od 49 do ostatniego
04-276; Warszawa; ul. Krobińska
04-277; Warszawa; ul. Szeroka od 50 do ostatniego, od 27 do ostatniego
04-278; Warszawa; ul. Podhalańska od 22 do ostatniego, od 19 do ostatniego
04-280; Warszawa; ul. Makowska od 36 do 68, od 37 do 69
04-281; Warszawa; ul. Olszynki Grochowskiej
04-282; Warszawa; ul. Grochowska od 38 do 60
04-283; Warszawa; ul. Sztabowa
04-284; Warszawa; ul. Liwiecka
04-285; Warszawa; ul. Koprzywiańska
04-287; Warszawa; ul. Beskidzka
04-288; Warszawa; ul. Łysogórska
04-289; Warszawa; ul. Zapałczana
04-290; Warszawa; ul. Wiarusów
04-291; Warszawa; ul. Podolska
04-292; Warszawa; ul. Dynowska
04-293; Warszawa; ul. Szaserów od 2 do 16, od 1 do 19
04-294; Warszawa; ul. Kwatery Głównej
04-301; Warszawa; ul. Grochowska od 62 do 130
04-302; Warszawa; ul. Osowska od 2 do 18, od 1 do 27
04-303; Warszawa; ul. Biłgorajska
04-303; Warszawa; ul. Podhajecka
04-303; Warszawa; ul. Tyśmienicka
04-304; Warszawa; ul. Bitwy Grochowskiej
04-304; Warszawa; ul. Trembowelska
04-305; Warszawa; ul. Hetmańska
04-305; Warszawa; ul. Pokucka
04-305; Warszawa; ul. Żółkiewskiego Stanisława
04-306; Warszawa; ul. Szaserów od 18 do 58, od 21 do 53
04-307; Warszawa; ul. Makowska od 70 do 92, od 71 do 97
04-308; Warszawa; ul. Dęby
04-308; Warszawa; ul. Lubieszowska
04-309; Warszawa; ul. Boremlowska od 2 do 12, od 1 do 15
04-310; Warszawa; ul. Byczyńska
04-310; Warszawa; ul. Płowce
04-311; Warszawa; ul. Szaserów od 60 do 72, od 55 do 71
04-312; Warszawa; ul. Osowska od 20 do 40, od 29 do 43
04-313; Warszawa; ul. Zana Tomasza
04-314; Warszawa; ul. Chłopickiego Józefa od 2 do 46, od 1 do 47
04-316; Warszawa; ul. Łaziebna
04-316; Warszawa; ul. Paśników
04-316; Warszawa; ul. Zbrojarska
04-317; Warszawa; ul. Dudziarska
04-317; Warszawa; ul. Kozia Górka
04-319; Warszawa; ul. Makowska od 94 do 120, od 99 do 121
04-320; Warszawa; ul. Chłodnicza
04-320; Warszawa; ul. Księdza Sztuki Jana
04-320; Warszawa; ul. Pokrzywnicka
04-320; Warszawa; ul. Załęże
04-321; Warszawa; ul. Boremlowska od 14 do 32, od 17 do 35
04-322; Warszawa; ul. Obarowska od 2 do 18, od 1 do 19
04-323; Warszawa; ul. Szaserów od 74 do 86, od 73 do 91
04-324; Warszawa; ul. Kiprów od 2 do 14, od 1 do 9
04-325; Warszawa; ul. Osowska od 42 do 64, od 45 do 61
04-326; Warszawa; ul. Lubartowska
04-326; Warszawa; ul. Lubiniecka
04-327; Warszawa; ul. Kordeckiego Augustyna od 16 do 40, od 21 do 45
04-328; Warszawa; ul. Grochowska od 132 do 146
04-329; Warszawa; ul. Grochowska od 148 do 166
04-330; Warszawa; ul. Kordeckiego Augustyna od 42 do 54, od 47 do 69
04-331; Warszawa; ul. Dubieńska
04-331; Warszawa; ul. Pułtuska
04-332; Warszawa; ul. Osowska od 66 do 78, od 63 do 71
04-333; Warszawa; ul. Serocka
04-334; Warszawa; ul. Kiprów od 16 do ostatniego, od 11 do ostatniego
04-335; Warszawa; ul. Szaserów od 88 do 106, od 93 do 107
04-336; Warszawa; ul. Nasielska od 2 do 42
04-337; Warszawa; ul. Obarowska od 20 do ostatniego, od 21 do ostatniego
04-338; Warszawa; ul. Boremlowska od 34 do 44, od 37 do 51
04-339; Warszawa; ul. Barwnicza
04-339; Warszawa; ul. Rusznikarska
04-340; Warszawa; Poczta Warszawa 128, ul. Kobielska 17
04-341; Warszawa; ul. Makowska od 122 do 130, od 123 do 133
04-342; Warszawa; ul. Nasielska od 44 do ostatniego
04-343; Warszawa; ul. Nasielska od 1 do ostatniego
04-344; Warszawa; ul. Makowska od 132 do ostatniego, od 135 do ostatniego
04-345; Warszawa; ul. Wspólna Droga od 5 do ostatniego
04-346; Warszawa; ul. Romea i Julii
04-346; Warszawa; ul. Szklanych Domów
04-347; Warszawa; ul. Boremlowska od 46 do ostatniego, od 53 do ostatniego
04-348; Warszawa; ul. Garwolińska od 8 do ostatniego, od 7 do ostatniego
04-349; Warszawa; ul. Szaserów od 108 do ostatniego, od 109 do 127
04-350; Warszawa; ul. Garwolińska od 2 do 6
04-351; Warszawa; ul. Osowska od 80 do ostatniego, od 73 do ostatniego
04-352; Warszawa; ul. Wspólna Droga od 6 do ostatniego
04-353; Warszawa; ul. Wspólna Droga od 2 do 4, od 1 do 3
04-354; Warszawa; ul. Daszowska
04-355; Warszawa; ul. Kordeckiego Augustyna od 56 do ostatniego, od 71 do ostatniego
04-356; Warszawa; ul. Garwolińska od 1 do 5
04-357; Warszawa; ul. Grochowska od 168 do 222
04-358; Warszawa; Poczta Warszawa 026, ul. Grochowska 246
04-359; Warszawa; ul. Kobielska od 2 do 34, od 1 do 45
04-360; Warszawa; ul. Prochowa od 2 do 32, od 1 do 23
04-361; Warszawa; ul. Paca Michała od 2 do 10, od 1 do 23
04-362; Warszawa; ul. Nizinna od 2 do 18, od 1 do 11
04-363; Warszawa; ul. Szaserów od 129 do ostatniego
04-364; Warszawa; ul. Wiatraczna od 13 do 17
04-365; Warszawa; ul. Wiatraczna od 2 do ostatniego
04-366; Warszawa; ul. Wiatraczna od 1 do 11
04-367; Warszawa; ul. Apteczna
04-367; Warszawa; ul. Kaleńska
04-367; Warszawa; ul. Zakole
04-368; Warszawa; ul. Grochowska od 224 do 248
04-369; Warszawa; ul. Kickiego Ludwika od 2 do 8
04-370; Warszawa; ul. Kobielska od 62 do 76
04-371; Warszawa; ul. Kobielska od 47 do 75
04-372; Warszawa; ul. Kobielska od 78 do 94, od 77 do 91
04-373; Warszawa; ul. Kickiego Ludwika od 1 do 9
04-375; Warszawa; ul. Rębkowska
04-376; Warszawa; ul. Paca Michała od 48 do ostatniego, od 39 do ostatniego
04-377; Warszawa; ul. Dwernickiego Józefa od 19 do 25
04-378; Warszawa; ul. Dwernickiego Józefa od 2 do 18
04-379; Warszawa; ul. Mycielskiego Ludwika od 18 do ostatniego, od 19 do ostatniego
04-380; Warszawa; ul. Mycielskiego Ludwika od 2 do 16
04-381; Warszawa; ul. Chrzanowskiego Wojciecha od 2 do 6, od 1 do 7
04-382; Warszawa; ul. Przeworska
04-384; Warszawa; ul. Wiatraczna od 19 do ostatniego
04-385; Warszawa; ul. Dwernickiego Józefa od 1 do 17
04-386; Warszawa; ul. Nizinna od 20 do ostatniego, od 13 do ostatniego
04-386; Warszawa; ul. Paca Michała od 12 do 46, od 25 do 37
04-387; Warszawa; ul. Mycielskiego Ludwika od 1 do 17
04-388; Warszawa; ul. Prochowa od 34 do ostatniego, od 25 do ostatniego
04-389; Warszawa; ul. Kobielska od 36 do 60
04-390; Warszawa; ul. Kickiego Ludwika od 22 do ostatniego, od 17 do ostatniego
04-391; Warszawa; ul. Dwernickiego Józefa od 20 do ostatniego
04-392; Warszawa; ul. Chrzanowskiego Wojciecha od 8 do ostatniego, od 9 do ostatniego
04-393; Warszawa; ul. Siennicka od 28 do ostatniego
04-394; Warszawa; ul. Siennicka od 19 do ostatniego
04-395; Warszawa; ul. Siennicka od 16 do 26, od 13 do 17
04-396; Warszawa; ul. Dwernickiego Józefa od 27 do ostatniego
04-397; Warszawa; ul. Kickiego Ludwika od 10 do 20, od 11 do 15
04-398; Warszawa; ul. Grochowska od 250 do 264
04-400; Warszawa; Poczta Warszawa 073, ul. Niedziałkowskiego 25
04-401; Warszawa; ul. Gawędziarzy od 2 do 18, od 1 do 41
04-401; Warszawa; ul. Generała Chruściela Antoniego "Montera" od 2 do 52
04-402; Warszawa; ul. Cyrulików od 38 do 100, od 37 do 103
04-402; Warszawa; ul. Fiszera Stanisława
04-402; Warszawa; ul. Konwisarska od 2 do 50, od 1 do 49
04-402; Warszawa; ul. Przebieg
04-403; Warszawa; ul. Dziewosłęby
04-403; Warszawa; ul. Eskulapów
04-404; Warszawa; ul. Plutonowych
04-404; Warszawa; ul. Republikańska
04-404; Warszawa; ul. Ułańska
04-406; Warszawa; ul. Cyrulików od 102 do ostatniego, od 105 do ostatniego
04-407; Warszawa; ul. Konwisarska od 52 do ostatniego, od 51 do ostatniego
04-408; Warszawa; ul. Generała Ziemskiego Karola "Wachnowskiego"
04-408; Warszawa; ul. Rasztowska
04-409; Warszawa; ul. Buławy
04-409; Warszawa; ul. Markietanki
04-409; Warszawa; ul. Posłańców
04-410; Warszawa; ul. Kominiarska
04-410; Warszawa; ul. Liryczna
04-410; Warszawa; ul. Przewłocka
04-410; Warszawa; ul. Sobiborska
04-410; Warszawa; ul. Szatkowników
04-412; Warszawa; ul. Gawędziarzy od 20 do ostatniego, od 43 do ostatniego
04-412; Warszawa; ul. Generała Chruściela Antoniego "Montera" od 54 do ostatniego
04-413; Warszawa; ul. Fizyków
04-413; Warszawa; ul. Górna
04-413; Warszawa; ul. Haubicy
04-414; Warszawa; ul. Generała Chruściela Antoniego "Montera" od 43 do ostatniego
04-416; Warszawa; ul. Bombardierów
04-416; Warszawa; ul. Strycharska
04-417; Warszawa; ul. Pielgrzymów
04-417; Warszawa; ul. Sztukatorska
04-418; Warszawa; ul. Kordiana od 44 do ostatniego, od 35 do ostatniego
04-419; Warszawa; ul. Zawodowa
04-420; Warszawa; ul. Roty od 22 do ostatniego, od 23 do ostatniego
04-421; Warszawa; ul. Kadrowa od 2 do 58, od 1 do 39
04-421; Warszawa; ul. Notarialna
04-421; Warszawa; ul. Pacholęca
04-421; Warszawa; ul. Szyszaków od 2 do 48, od 1 do 49
04-423; Warszawa; Al. Sztandarów
04-424; Warszawa; ul. Jasówka
04-424; Warszawa; ul. Jerzego
04-424; Warszawa; ul. Kamasznicza
04-424; Warszawa; ul. Karolówka
04-424; Warszawa; ul. Licealna
04-425; Warszawa; ul. Kanonierska
04-425; Warszawa; ul. Pilarzy
04-426; Warszawa; ul. Kadrowa od 60 do ostatniego, od 41 do ostatniego
04-426; Warszawa; ul. Szyszaków od 50 do ostatniego, od 51 do ostatniego
04-428; Warszawa; ul. Szewska
04-429; Warszawa; ul. Magenta
04-430; Warszawa; ul. Czwartaków od 84 do ostatniego, od 71 do ostatniego
04-431; Warszawa; ul. Buchalteryjna
04-431; Warszawa; ul. Kapitańska
04-431; Warszawa; ul. Listonoszy
04-432; Warszawa; ul. Czapnicza
04-432; Warszawa; ul. Kapelusznicza
04-432; Warszawa; ul. Rękawicznicza
04-434; Warszawa; ul. Mokry Ług
04-435; Warszawa; ul. Budnicza
04-435; Warszawa; ul. Pastuszków
04-436; Warszawa; ul. Puszkarzy
04-437; Warszawa; ul. Dziewanowska
04-437; Warszawa; ul. Kramarska
04-437; Warszawa; ul. Zdrowotna
04-438; Warszawa; ul. Paderewskiego Ignacego od 116 do ostatniego, od 129 do ostatniego
04-439; Warszawa; ul. Zesłańców Polskich od 42 do ostatniego, od 43 do ostatniego
04-440; Warszawa; ul. Czwartaków od 42 do 82, od 37 do 69
04-441; Warszawa; ul. Dziewiarska
04-443; Warszawa; ul. Paderewskiego Ignacego od 54 do 114, od 61 do 127
04-444; Warszawa; ul. Drogistów
04-444; Warszawa; ul. Madziarów
04-444; Warszawa; ul. Masztalerska
04-445; Warszawa; ul. Kaletnicza
04-445; Warszawa; ul. Szafarzy
04-446; Warszawa; ul. Zecerska
04-447; Warszawa; ul. Roty od 2 do 20, od 1 do 21
04-448; Warszawa; ul. Zesłańców Polskich od 2 do 40, od 1 do 41
04-450; Warszawa; ul. Paderewskiego Ignacego od 2 do 52, od 1 do 59
04-451; Warszawa; ul. Kordiana od 2 do 42, od 1 do 33
04-452; Warszawa; ul. Orbity
04-452; Warszawa; ul. Zawiszaków
04-453; Warszawa; ul. Katiuszy
04-454; Warszawa; ul. Generała Chruściela Antoniego "Montera" od 1 do 41
04-455; Warszawa; ul. Strażacka od 92 do ostatniego, od 91 do ostatniego
04-457; Warszawa; ul. Żołnierska od 32 do ostatniego, od 31 do ostatniego
04-458; Warszawa; ul. Chełmżyńska od 216 do ostatniego, od 203 do ostatniego
04-459; Warszawa; ul. Gwarków od 10 do ostatniego, od 7 do ostatniego
04-459; Warszawa; ul. Matecznik
04-459; Warszawa; ul. Skorpiona
04-460; Warszawa; ul. Czwartaków od 2 do 40, od 1 do 35
04-460; Warszawa; ul. Meblowa
04-461; Warszawa; ul. Stężycka
04-462; Warszawa; ul. Strażacka od 22 do 90, od 23 do 89
04-463; Warszawa; ul. Strażacka od 2 do 20, od 1 do 21
04-464; Warszawa; ul. Chełmżyńska od 130 do 214, od 121 do 201
04-465; Warszawa; ul. Stelmachów od 30 do ostatniego, od 29 do ostatniego
04-465; Warszawa; ul. Świąteczna
04-466; Warszawa; ul. Powroźnicza
04-467; Warszawa; ul. Cyrulików od 2 do 36, od 1 do 35
04-468; Warszawa; ul. Żołnierska od 2 do 30, od 1 do 29
04-470; Warszawa; ul. Marsa od 76 do ostatniego, od 95 do ostatniego
04-471; Warszawa; ul. Kuglarska
04-471; Warszawa; ul. Pociskowa
04-471; Warszawa; ul. Suflerska
04-473; Warszawa; ul. Płatnerska od 2 do 20, od 1 do 25
04-474; Warszawa; ul. Grawerska
04-474; Warszawa; ul. Majora Amałowicza M. Franciszka "Tatara"
04-475; Warszawa; ul. Dowódców
04-475; Warszawa; ul. Klasztorna
04-476; Warszawa; ul. Arsenalska
04-476; Warszawa; ul. Żeligowskiego Lucjana
04-478; Warszawa; ul. Bocheńskiego Eugeniusza "Dubańca"
04-479; Warszawa; ul. Ilskiego Franciszka
04-480; Warszawa; ul. Kacpury Antoniego
04-481; Warszawa; ul. Bellony
04-482; Warszawa; ul. Jaworzniaków
04-483; Warszawa; ul. Kłuszyńskiej Doroty
04-483; Warszawa; ul. Księdza Skrzeszewskiego Stanisława
04-483; Warszawa; ul. Łyszkiewicza Stefana "Pechowca"
04-484; Warszawa; ul. Niedziałkowskiego Mieczysława
04-485; Warszawa; Al. Komandosów
04-487; Warszawa; ul. Dokerów
04-488; Warszawa; ul. Przedświt
04-489; Warszawa; ul. Gembarzewskiego Bronisława
04-491; Warszawa; ul. Barlickiego Norberta
04-491; Warszawa; ul. Dwóch Mieczy
04-491; Warszawa; ul. Giermków
04-492; Warszawa; ul. Księcia Witolda
04-493; Warszawa; ul. Płatnerska od 22 do ostatniego, od 27 do ostatniego
04-494; Warszawa; ul. Zygmunta III
04-495; Warszawa; ul. Działyńczyków
04-497; Warszawa; ul. Fizylierów
04-497; Warszawa; ul. Instruktorska
04-498; Warszawa; ul. Grzybowa
04-501; Warszawa; ul. Płowiecka
04-502; Warszawa; ul. Korkowa od 2 do 40, od 1 do 47
04-504; Warszawa; ul. Świecka
04-505; Warszawa; ul. Nowowiśniowa
04-506; Warszawa; ul. Minerska
04-507; Warszawa; ul. Ojrzanowska
04-508; Warszawa; ul. Orlika
04-509; Warszawa; ul. Mokrzecka
04-510; Warszawa; ul. Edisona Tomasza
04-511; Warszawa; ul. Barburki
04-512; Warszawa; ul. Sępia
